CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS;MID_RANGE;MEAN_DEVIATION;PHI;TIMEOUT
200.17.202.35;54113;1745543964635620307;1745543964643625472;861954;11;100002794.03317742;99844.40736279734;863005453;1.7455439647440276e+18
200.17.202.35;54113;1745543964735604491;1745543964743448576;861955;11;99984825.02985969;107828.96994425965;799102217;1.7455439648438648e+18
200.17.202.35;54113;1745543964835617676;1745543964843432192;861956;11;99984704.12687372;97166.97593580287;886787601;1.7455439649438054e+18
200.17.202.35;54113;1745543964935609080;1745543964943599872;861957;11;100003001.71418634;105747.8656548509;814830343;1.7455439650440259e+18
200.17.202.35;54113;1745543965035621524;1745543965043836160;861958;11;100026330.3427677;118501.70767073175;727134414;1.7455439651443364e+18
200.17.202.35;54113;1745543965135611798;1745543965143888896;861959;11;100028970.90849093;109292.10262688852;788408020;1.745543965244355e+18
200.17.202.35;54113;1745543965235615811;1745543965243712000;861960;11;100008384.21764183;118949.58321329227;724398260;1.745543965344196e+18
200.17.202.35;54113;1745543965335604059;1745543965343429632;861961;11;99979308.99587765;136129.84665614608;632976341;1.7455439654439534e+18
200.17.202.35;54113;1745543965435644653;1745543965443726336;861962;11;100011048.49628988;154256.36240276613;558596553;1.7455439655443543e+18
200.17.202.35;54113;1745543965535617830;1745543965543455744;861963;11;99982884.44666089;166994.77579147744;515987240;1.7455439656441065e+18
200.17.202.35;54113;1745543965635645824;1745543965643668480;861964;11;100005869.6019948;173280.45354624058;497270591;1.7455439657443674e+18
200.17.202.35;54113;1745543965735616064;1745543965743557120;861965;11;99994146.64179532;167675.3683910963;513894051;1.745543965844222e+18
200.17.202.35;54113;1745543965835622088;1745543965843665408;861966;11;100005560.77761579;162321.96737245447;530842966;1.7455439659443203e+18
200.17.202.35;54113;1745543965935615537;1745543965943662592;861967;11;100004723.0998542;146927.44839678757;586463429;1.745543966044255e+18
200.17.202.35;54113;1745543966035633531;1745543966043796480;861968;11;100017639.58986878;145151.19357168872;593640833;1.7455439661443948e+18
200.17.202.35;54113;1745543966135617315;1745543966143566080;861969;11;99992835.6308819;155440.03320139824;554347388;1.7455439662441807e+18
200.17.202.35;54113;1745543966235596510;1745543966243684608;861970;11;100005404.86779371;152465.26679306786;565163979;1.7455439663442998e+18
200.17.202.35;54113;1745543966335626204;1745543966343560704;861971;11;99992473.98101434;150149.62689313196;573880731;1.7455439664441539e+18
200.17.202.35;54113;1745543966435657658;1745543966443570432;861972;11;99994199.3829129;136860.06610238465;629607164;1.745543966544112e+18
200.17.202.35;54113;1745543966535616321;1745543966543704832;861973;11;100008219.44462162;137194.1212008558;628074859;1.745543966644262e+18
200.17.202.35;54113;1745543966635651735;1745543966643713024;861974;11;100008216.70015946;123477.45354293248;697846258;1.745543966744215e+18
200.17.202.35;54113;1745543966735626554;1745543966743631872;861975;11;99999279.83014351;120066.57820458525;717671653;1.7455439668441114e+18
200.17.202.35;54113;1745543966835637698;1745543966843574528;861976;11;99993617.44712916;113722.30339847786;757709593;1.745543966944023e+18
200.17.202.35;54113;1745543966935605025;1745543966943698688;861977;11;100006671.70241624;115404.32834571406;746666800;1.745543967044167e+18
200.17.202.35;54113;1745543967035632499;1745543967043549440;861978;11;99991079.73217462;119455.86575276678;721343242;1.7455439671440184e+18
200.17.202.35;54113;1745543967135595671;1745543967143694080;861979;11;100006435.75895716;122866.30596002811;701321497;1.745543967244192e+18
200.17.202.35;54113;1745543967235619065;1745543967243675904;861980;11;100003974.58306146;113040.85125974155;762280904;1.745543967344132e+18
200.17.202.35;54113;1745543967335599019;1745543967343628288;861981;11;99998815.5247553;106895.82443991308;806102421;1.7455439674440548e+18
200.17.202.35;54113;1745543967435606203;1745543967443662080;861982;11;100002313.17227978;99703.88952039185;864249968;1.7455439675440632e+18
200.17.202.35;54113;1745543967535626762;1745543967543622656;861983;11;99998139.4550518;93907.21779633018;917599158;1.7455439676439964e+18
200.17.202.35;54113;1745543967635655576;1745543967643667968;861984;11;100002856.70954663;89233.75051151769;965657993;1.7455439677440276e+18
200.17.202.35;54113;1745543967735595171;1745543967743533568;861985;11;99989131.03859197;94036.04641502848;916344195;1.745543967843899e+18
200.17.202.35;54113;1745543967835797806;1745543967843710208;861986;11;100007881.93473276;103383.33791432904;833494906;1.7455439679441316e+18
200.17.202.35;54113;1745543967935607760;1745543967943537664;861987;11;99989839.34125948;111087.59759617262;775690431;1.7455439680439718e+18
200.17.202.35;54113;1745543968035633134;1745543968043644928;861988;11;100001581.80713353;111721.3037106074;771291454;1.7455439681440934e+18
200.17.202.35;54113;1745543968135596797;1745543968143492352;861989;11;99986166.02642018;115964.95405289924;743067492;1.7455439682439424e+18
200.17.202.35;54113;1745543968235598760;1745543968243565312;861990;11;99994845.42377816;113047.8560055917;762242567;1.7455439683440123e+18
200.17.202.35;54113;1745543968335575873;1745543968343455744;861991;11;99984404.08140035;112184.41278284867;768110174;1.745543968443889e+18
200.17.202.35;54113;1745543968435598065;1745543968443532544;861992;11;99993643.67326032;110205.56336452882;781903259;1.745543968543967e+18
200.17.202.35;54113;1745543968535604098;1745543968543704576;861993;11;100011482.50593428;117023.83970204431;736347308;1.745543968644184e+18
200.17.202.35;54113;1745543968635616012;1745543968643568128;861994;11;99996689.45534086;120114.50632526819;717401194;1.7455439687440453e+18
200.17.202.35;54113;1745543968735598284;1745543968743513600;861995;11;99991567.70980678;113224.80122682759;761055793;1.745543968843958e+18
200.17.202.35;54113;1745543968835631608;1745543968843611648;861996;11;100002215.73882611;112550.35012346634;765617265;1.745543968944064e+18
200.17.202.35;54113;1745543968935647342;1745543968943702272;861997;11;100011056.56494349;110136.14122850861;782400678;1.7455439690441539e+18
200.17.202.35;54113;1745543969035619907;1745543969043688960;861998;11;100008619.70844914;101559.38360000699;848475927;1.745543969144104e+18
200.17.202.35;54113;1745543969135653362;1745543969143711744;861999;11;100010036.13760424;92819.87439509227;928365754;1.7455439692440932e+18
200.17.202.35;54113;1745543969235635777;1745543969243688448;862000;11;100006702.9238438;86871.10071600671;991939696;1.7455439693440428e+18
200.17.202.35;54113;1745543969335677791;1745543969343700480;862001;11;100007235.83145943;78716.89826002595;1094694985;1.7455439694440225e+18
200.17.202.35;54113;1745543969435649935;1745543969443727360;862002;11;100009200.24831349;72809.62528808007;1183512398;1.745543969544028e+18
200.17.202.35;54113;1745543969535635689;1745543969543484672;862003;11;99984011.42348215;90717.48759062072;949885161;1.7455439696438316e+18
200.17.202.35;54113;1745543969635633192;1745543969643693312;862004;11;100006474.28113393;104108.59648334366;827705861;1.7455439697441162e+18
200.17.202.35;54113;1745543969735798510;1745543969743815680;862005;11;100018063.65302055;105287.10872161582;818442037;1.745543969844255e+18
200.17.202.35;54113;1745543969835665986;1745543969843698688;862006;11;100004558.08771849;108263.96315150883;795938871;1.7455439699441362e+18
200.17.202.35;54113;1745543969935653629;1745543969943625472;862007;11;99996780.67894664;105214.97560820662;819005059;1.745543970044043e+18
200.17.202.35;54113;1745543970035622457;1745543970043488768;862008;11;99983432.21105197;108041.94594205036;797576324;1.7455439701439043e+18
200.17.202.35;54113;1745543970135638195;1745543970143612160;862009;11;99997428.18994679;111233.73024264825;774691258;1.7455439702440545e+18
200.17.202.35;54113;1745543970235631678;1745543970243438336;862010;11;99980302.97095211;117235.57621306198;735031994;1.7455439703438876e+18
200.17.202.35;54113;1745543970335652384;1745543970343601664;862011;11;99998605.4738569;123814.52149654493;695976518;1.7455439704440955e+18
200.17.202.35;54113;1745543970435606158;1745543970443506176;862012;11;99989196.1264712;120842.41673258005;713094811;1.7455439705439788e+18
200.17.202.35;54113;1745543970535593291;1745543970543549696;862013;11;99994628.51382409;114190.5624122014;754635050;1.745543970644001e+18
200.17.202.35;54113;1745543970635629545;1745543970643567616;862014;11;99996957.66244169;105100.65478857222;819902611;1.745543970743985e+18
200.17.202.35;54113;1745543970735594479;1745543970743533312;862015;11;99993831.4961975;97716.75555388359;881859016;1.745543970843918e+18
200.17.202.35;54113;1745543970835583825;1745543970843468544;862016;11;99987971.54657777;93805.02961824591;918634138;1.7455439709438318e+18
200.17.202.35;54113;1745543970935631439;1745543970943598080;862017;11;100002127.99191998;98580.97199864467;874130180;1.7455439710439946e+18
200.17.202.35;54113;1745543971035615719;1745543971043677696;862018;11;100009876.79272798;96471.67560678226;893243563;1.7455439711440735e+18
200.17.202.35;54113;1745543971135789284;1745543971143717632;862019;11;100012882.71345517;89830.42877330632;959283005;1.7455439712440899e+18
200.17.202.35;54113;1745543971235630882;1745543971243556096;862020;11;99995440.84210965;98289.25724149273;876727600;1.7455439713439447e+18
200.17.202.35;54113;1745543971335631946;1745543971343570688;862021;11;99997355.95789869;90375.44730637841;953500178;1.7455439714439296e+18
200.17.202.35;54113;1745543971435606549;1745543971443746816;862022;11;100015233.16210882;99215.10678587144;868548229;1.745543971544159e+18
200.17.202.35;54113;1745543971535609510;1745543971543567872;862023;11;99995815.44589794;108711.31231816666;792679293;1.7455439716439985e+18
200.17.202.35;54113;1745543971635642064;1745543971643662080;862024;11;100005654.70130815;107679.43649655631;800276352;1.7455439717440986e+18
200.17.202.35;54113;1745543971735644078;1745543971743527680;862025;11;99991649.23117733;110916.96297771529;776918202;1.745543971843963e+18
200.17.202.35;54113;1745543971835615675;1745543971843750400;862026;11;100014756.3080596;122932.34356221075;700983200;1.7455439719442568e+18
200.17.202.35;54113;1745543971935640570;1745543971943699968;862027;11;100008237.47725365;117157.94001194998;735533658;1.745543972044177e+18
200.17.202.35;54113;1745543972035610886;1745543972043671040;862028;11;100004520.92952828;109158.69373611955;789435141;1.745543972144112e+18
200.17.202.35;54113;1745543972135625122;1745543972143483136;862029;11;99985278.43657544;117485.3173153357;733485781;1.7455439722439383e+18
200.17.202.35;54113;1745543972235584038;1745543972243595520;862030;11;99997988.9929179;118447.34192625788;727529286;1.7455439723440673e+18
200.17.202.35;54113;1745543972335656562;1745543972343884288;862031;11;100027066.89362611;135680.50844184257;635124463;1.7455439724444541e+18
200.17.202.35;54113;1745543972435611065;1745543972443869696;862032;11;100022901.00426349;126278.34696026919;682413990;1.7455439725443978e+18
200.17.202.35;54113;1745543972535627109;1745543972543686400;862033;11;100002281.30383715;134270.21269059132;641796939;1.7455439726442258e+18
200.17.202.35;54113;1745543972635635103;1745543972643565056;862034;11;99989918.77345343;133205.72180524722;646926507;1.7455439727440878e+18
200.17.202.35;54113;1745543972735646747;1745543972743680768;862035;11;100002498.0961081;132464.47227937955;650547360;1.7455439728442132e+18
200.17.202.35;54113;1745543972835597388;1745543972843619840;862036;11;99996155.48649728;125560.63466225099;686317918;1.7455439729441183e+18
200.17.202.35;54113;1745543972935619972;1745543972943490304;862037;11;99983586.33784756;125573.71984575418;686247204;1.7455439730439762e+18
200.17.202.35;54113;1745543973035606655;1745543973043457024;862038;11;99981899.7040628;114702.98164593484;751285743;1.7455439731438979e+18
200.17.202.35;54113;1745543973135640349;1745543973143673856;862039;11;100005392.93365653;126725.9130750609;680009422;1.745543973244186e+18
200.17.202.35;54113;1745543973235744092;1745543973243622656;862040;11;99999733.64029087;119712.61513320768;719848242;1.745543973344101e+18
200.17.202.35;54113;1745543973335646075;1745543973343540224;862041;11;99991517.07626179;115957.91764897403;743157673;1.7455439734439956e+18
200.17.202.35;54113;1745543973435621289;1745543973443495424;862042;11;99987885.36863561;107993.8335102555;797963310;1.7455439735439153e+18
200.17.202.35;54113;1745543973535619054;1745543973543819264;862043;11;100021480.83177204;130789.91329566896;658882743;1.745543973644364e+18
200.17.202.35;54113;1745543973635646433;1745543973643642112;862044;11;100001617.54859483;137574.2051433065;626391536;1.745543973744194e+18
200.17.202.35;54113;1745543973735658487;1745543973743751424;862045;11;100012386.99373536;134586.2297694926;640298924;1.745543973844302e+18
200.17.202.35;54113;1745543973835635253;1745543973843624192;862046;11;99998425.09436183;135089.50616607914;637914234;1.745543973944163e+18
200.17.202.35;54113;1745543973935609909;1745543973943566592;862047;11;99992822.58492565;127183.06498565391;677571495;1.745543974044068e+18
200.17.202.35;54113;1745543974035631187;1745543974043557888;862048;11;99992669.92643309;114617.41697965367;751855367;1.745543974144009e+18
200.17.202.35;54113;1745543974135623981;1745543974143522048;862049;11;99989818.93378977;106006.66792499695;812928303;1.745543974243936e+18
200.17.202.35;54113;1745543974235643805;1745543974243623424;862050;11;100000974.6404108;106561.70775351977;808695007;1.7455439743440507e+18
200.17.202.35;54113;1745543974335634725;1745543974343531264;862051;11;99991661.17636971;105219.00101924739;819015776;1.7455439744439437e+18
200.17.202.35;54113;1745543974435624949;1745543974443658752;862052;11;100005243.85873275;108279.78328035148;795865299;1.745543974544097e+18
200.17.202.35;54113;1745543974535620323;1745543974543531008;862053;11;99991945.07285947;110750.59082559084;778110728;1.745543974643966e+18
200.17.202.35;54113;1745543974635625860;1745543974643646464;862054;11;100004296.16557352;112026.62445708516;769248593;1.7455439747440988e+18
200.17.202.35;54113;1745543974735633851;1745543974743549440;862055;11;99994164.14901617;110955.97856872888;776672200;1.7455439748439875e+18
200.17.202.35;54113;1745543974835653755;1745543974843899136;862056;11;100029717.33411455;135413.56581023883;636395056;1.7455439749444705e+18
200.17.202.35;54113;1745543974935628188;1745543974943523840;862057;11;99989216.0007031;162373.5426406701;530730708;1.7455439750441626e+18
200.17.202.35;54113;1745543975035774616;1745543975043822080;862058;11;100020118.40063278;177038.58830629344;486768032;1.7455439751445504e+18
200.17.202.35;54113;1745543975135613169;1745543975143662336;862059;11;100002132.1605695;177320.96953894247;485993429;1.7455439752443738e+18
200.17.202.35;54113;1745543975235621399;1745543975243613696;862060;11;99997054.94451256;164666.08864199862;523343497;1.7455439753442693e+18
200.17.202.35;54113;1745543975335777104;1745543975343822336;862061;11;100018213.4500613;169357.98532654266;508845371;1.745543975444518e+18
200.17.202.35;54113;1745543975435649796;1745543975443727360;862062;11;100006894.50505519;163741.13180001904;526301038;1.745543975544389e+18
200.17.202.35;54113;1745543975535648795;1745543975543683840;862063;11;100001853.05454968;152408.46912553604;565435954;1.7455439756442954e+18
200.17.202.35;54113;1745543975635778080;1745543975643860992;862064;11;100019382.94909471;154697.51675801454;557069888;1.7455439757444992e+18
200.17.202.35;54113;1745543975735630058;1745543975743623936;862065;11;99993739.05418524;164871.65999168437;522694012;1.7455439758442772e+18
200.17.202.35;54113;1745543975835646332;1745543975843708416;862066;11;100002813.14876673;157458.5885739918;547302821;1.745543975944341e+18
200.17.202.35;54113;1745543975935613306;1745543975943552512;862067;11;99986941.43389004;157584.44459326525;546866354;1.7455439760441697e+18
200.17.202.35;54113;1745543976035645904;1745543976043696384;862068;11;100002634.49050105;157519.05674493426;547094001;1.7455439761443292e+18
200.17.202.35;54113;1745543976135628752;1745543976143691008;862069;11;100001833.44145095;142568.20012054546;604467416;1.7455439762442632e+18
200.17.202.35;54113;1745543976235605965;1745543976243597312;862070;11;99992280.49730587;137864.32425358627;625092334;1.745543976344141e+18
200.17.202.35;54113;1745543976335599644;1745543976343493632;862071;11;99982684.44757529;133673.94155881464;644688351;1.745543976444011e+18
200.17.202.35;54113;1745543976435598588;1745543976443511552;862072;11;99986208.00281776;123830.10264540458;695938480;1.745543976543993e+18
200.17.202.35;54113;1745543976535590822;1745543976543606272;862073;11;99997059.20253599;122298.29209908763;704656070;1.7455439766440924e+18
200.17.202.35;54113;1745543976635643980;1745543976643691264;862074;11;100005852.4822824;118861.74263558019;725030041;1.7455439767441725e+18
200.17.202.35;54113;1745543976735611575;1745543976743567360;862075;11;99992876.83405416;119951.21660026218;718445694;1.74554397684404e+18
200.17.202.35;54113;1745543976835592217;1745543976843596544;862076;11;99996507.55064875;111586.81153482026;772300367;1.7455439769440394e+18
200.17.202.35;54113;1745543976935594109;1745543976943668224;862077;11;100004024.79558387;107945.37531646334;798354127;1.745543977044104e+18
200.17.202.35;54113;1745543977035605793;1745543977043481344;862078;11;99984934.3160255;116241.3173432044;741377841;1.7455439771439311e+18
200.17.202.35;54113;1745543977135596016;1745543977143675392;862079;11;100005845.68442294;125528.5540063344;686527760;1.7455439772441833e+18
200.17.202.35;54113;1745543977235605679;1745543977243619840;862080;11;99999705.91598065;119115.46704799496;723490742;1.745543977344096e+18
200.17.202.35;54113;1745543977335597862;1745543977343373824;862081;11;99975133.72438258;131776.11194126066;653980737;1.745543977443876e+18
200.17.202.35;54113;1745543977435607896;1745543977443613952;862082;11;100001633.15194432;145097.92830887667;593937762;1.745543977544196e+18
200.17.202.35;54113;1745543977535597180;1745543977543602432;862083;11;100000317.8367499;131903.45067242146;653350909;1.7455439776441303e+18
200.17.202.35;54113;1745543977635636297;1745543977643476480;862084;11;99987690.85307491;131340.08928016896;656154116;1.7455439777439895e+18
200.17.202.35;54113;1745543977735599333;1745543977743433728;862085;11;99984646.56776741;121250.36565964289;710756131;1.7455439778439035e+18
200.17.202.35;54113;1745543977835602616;1745543977843401984;862086;11;99983007.51099066;110764.38587041975;778043779;1.745543977943828e+18
200.17.202.35;54113;1745543977935592640;1745543977943418112;862087;11;99986319.5598916;102999.99618431133;836695584;1.7455439780438164e+18
200.17.202.35;54113;1745543978035602314;1745543978043630080;862088;11;100008884.40390244;115264.84057672054;747667212;1.7455439781441e+18
200.17.202.35;54113;1745543978135732129;1745543978143764224;862089;11;100021410.36351219;116264.31612880436;741240693;1.7455439782442506e+18
200.17.202.35;54113;1745543978235605182;1745543978243673856;862090;11;100010232.52716097;115815.72086714275;744112651;1.7455439783441475e+18
200.17.202.35;54113;1745543978335592676;1745543978343519488;862091;11;99993772.47444488;120694.20149652571;714036324;1.7455439784439962e+18
200.17.202.35;54113;1745543978435662879;1745543978443652096;862092;11;100007656.0270004;122508.33390238504;703463523;1.7455439785441498e+18
200.17.202.35;54113;1745543978535597843;1745543978543507456;862093;11;99992426.42430036;125487.10321218628;686765754;1.7455439786440018e+18
200.17.202.35;54113;1745543978635603926;1745543978643687680;862094;11;100011206.18187031;131718.15046093188;654278434;1.7455439787442258e+18
200.17.202.35;54113;1745543978735601471;1745543978743555584;862095;11;99996875.96368328;132876.55360186985;648575266;1.745543978844084e+18
200.17.202.35;54113;1745543978835603072;1745543978843480576;862096;11;99989687.56731495;126777.2946100106;679779033;1.7455439789439775e+18
200.17.202.35;54113;1745543978935623916;1745543978943670528;862097;11;100009714.01058346;134126.00841751427;642534941;1.7455439790442168e+18
200.17.202.35;54113;1745543979035620740;1745543979043598848;862098;11;100001574.60952511;128852.80863410888;668830960;1.7455439791441157e+18
200.17.202.35;54113;1745543979135742815;1745543979143572480;862099;11;99998780.34857261;118761.78872320942;725661420;1.7455439792440463e+18
200.17.202.35;54113;1745543979235650400;1745543979243675904;862100;11;100009244.71371534;117349.97499362729;734392560;1.7455439793441546e+18
200.17.202.35;54113;1745543979335614739;1745543979343526400;862101;11;99993369.8423438;121489.84886579902;709368316;1.7455439794440056e+18
200.17.202.35;54113;1745543979435651753;1745543979443610368;862102;11;100002429.65810943;118400.6797448384;727877154;1.7455439795440865e+18
200.17.202.35;54113;1745543979535619217;1745543979543482368;862103;11;99989386.69229849;119603.57758129721;720557465;1.74554397964395e+18
200.17.202.35;54113;1745543979635625296;1745543979643485952;862104;11;99990806.42306864;109062.95059331882;790198236;1.745543979743913e+18
200.17.202.35;54113;1745543979735606599;1745543979743528192;862105;11;99995949.78076178;103300.01322712268;834283065;1.7455439798439373e+18
200.17.202.35;54113;1745543979835606477;1745543979843488256;862106;11;99992361.2026856;96558.58998058824;892531180;1.745543979943867e+18
200.17.202.35;54113;1745543979935600431;1745543979943521536;862107;11;99996453.08241704;90994.61071396996;947107219;1.745543980043882e+18
200.17.202.35;54113;1745543980035604125;1745543980043505920;862108;11;99995246.17417535;83102.05788427708;1037059196;1.7455439801438336e+18
200.17.202.35;54113;1745543980135602559;1745543980143602176;862109;11;100005347.15675782;84892.83467831419;1015184073;1.745543980243947e+18
200.17.202.35;54113;1745543980235597103;1745543980243549696;862110;11;99999564.44108203;82186.26688626445;1048617459;1.745543980343878e+18
200.17.202.35;54113;1745543980335603606;1745543980343724544;862111;11;100017092.79697382;91495.99608943495;941921594;1.7455439804441075e+18
200.17.202.35;54113;1745543980435607410;1745543980443616256;862112;11;100004554.71727645;94884.4761778739;908285093;1.7455439805440003e+18
200.17.202.35;54113;1745543980535602774;1745543980543618560;862113;11;100004329.64554882;85621.10028773191;1006553940;1.7455439806439654e+18
200.17.202.35;54113;1745543980635629042;1745543980643713024;862114;11;100013343.08099395;86072.42570407668;1001277186;1.7455439807440707e+18
200.17.202.35;54113;1745543980735653755;1745543980743763968;862115;11;100017103.17289457;81225.27503427399;1061030038;1.745543980844106e+18
200.17.202.35;54113;1745543980835633587;1745543980843601408;862116;11;99999136.85560511;91069.06482030332;946342841;1.745543980943965e+18
200.17.202.35;54113;1745543980935622521;1745543980943492608;862117;11;99988343.1700446;92755.84389878403;929134540;1.745543981043852e+18
200.17.202.35;54113;1745543981035619394;1745543981043597312;862118;11;99999979.25304013;95116.34250444552;906077299;1.7455439811439777e+18
200.17.202.35;54113;1745543981135604290;1745543981143513600;862119;11;99991610.12773612;93973.83355801446;917094218;1.7455439812438812e+18
200.17.202.35;54113;1745543981235616344;1745543981243558656;862120;11;99996954.71496251;89921.03742860087;958429332;1.7455439813439153e+18
200.17.202.35;54113;1745543981335615198;1745543981343533824;862121;11;99994776.04346626;83107.60518199201;1037005702;1.745543981443861e+18
200.17.202.35;54113;1745543981435632671;1745543981443683072;862122;11;100010223.23911963;90244.04031716731;955001132;1.7455439815440543e+18
200.17.202.35;54113;1745543981535624335;1745543981543914240;862123;11;100032317.71520767;103314.11237348718;834186722;1.74554398164436e+18
200.17.202.35;54113;1745543981635624369;1745543981643690752;862124;11;100006737.1436869;118563.27265690507;726897629;1.7455439817441718e+18
200.17.202.35;54113;1745543981735607399;1745543981743553280;862125;11;99992316.22931822;121127.85975990511;711508177;1.7455439818440302e+18
200.17.202.35;54113;1745543981835607323;1745543981843558912;862126;11;99993647.8063864;110346.65085209296;781025636;1.7455439819439939e+18
200.17.202.35;54113;1745543981935644377;1745543981943607296;862127;11;99999121.42574775;104785.60512824403;822476174;1.7455439820440256e+18
200.17.202.35;54113;1745543982035604718;1745543982043611136;862128;11;99999593.28317298;94778.9020406444;909313806;1.7455439821439898e+18
200.17.202.35;54113;1745543982135608762;1745543982143540992;862129;11;99992619.55485567;92274.74015387797;933991954;1.7455439822439027e+18
200.17.202.35;54113;1745543982235648396;1745543982243562496;862130;11;99995507.9993701;85935.71065292272;1002888842;1.7455439823439017e+18
200.17.202.35;54113;1745543982335618830;1745543982343716864;862131;11;100011393.99943309;93228.13965062064;924442619;1.745543982444101e+18
200.17.202.35;54113;1745543982435604269;1745543982443730176;862132;11;100011585.79948978;84097.12574225005;1024817024;1.745543982544078e+18
200.17.202.35;54113;1745543982535861384;1745543982543937792;862133;11;100031188.8195408;95290.43321904691;904437763;1.7455439826443502e+18
200.17.202.35;54113;1745543982635627839;1745543982643495424;862134;11;99983833.13758673;133117.07185122208;647432869;1.7455439827440118e+18
200.17.202.35;54113;1745543982735620673;1745543982743491328;862135;11;99985040.22382805;121012.4509074271;712195048;1.7455439828439603e+18
200.17.202.35;54113;1745543982835598474;1745543982843575040;862136;11;99994907.40144525;118778.38343387964;725591359;1.745543982944045e+18
200.17.202.35;54113;1745543982935906901;1745543982943908352;862137;11;100028747.86130074;140741.0049459662;612363601;1.7455439830445e+18
200.17.202.35;54113;1745543983035589801;1745543983043495168;862138;11;99984554.67517066;170860.09058144325;504417209;1.745543983144163e+18
200.17.202.35;54113;1745543983135592345;1745543983143521792;862139;11;99988761.60765359;157981.01400623293;545539419;1.7455439832441426e+18
200.17.202.35;54113;1745543983235580640;1745543983243410688;862140;11;99978775.04688823;152169.47337096842;566374907;1.7455439833439982e+18
200.17.202.35;54113;1745543983335598364;1745543983343496704;862141;11;99989499.14219941;147676.62134504836;583606741;1.7455439834440768e+18
200.17.202.35;54113;1745543983435579907;1745543983443609088;862142;11;100001787.62797946;145197.44499060235;593572235;1.7455439835441917e+18
200.17.202.35;54113;1745543983535606141;1745543983543617792;862143;11;100002479.26518151;131369.33769359638;656053186;1.7455439836441457e+18
200.17.202.35;54113;1745543983635582978;1745543983643776512;862144;11;100018103.33866337;133856.47740608559;643864043;1.74554398374433e+18
200.17.202.35;54113;1745543983735611022;1745543983743699968;862145;11;100008638.60479704;129935.56353181397;663293952;1.7455439838442284e+18
200.17.202.35;54113;1745543983835596576;1745543983843423232;862146;11;99980101.14431733;145479.4676583361;592424319;1.7455439839439852e+18
200.17.202.35;54113;1745543983935617150;1745543983943606272;862147;11;100000395.0298856;151225.4064607696;569915312;1.7455439840442115e+18
200.17.202.35;54113;1745543984035618883;1745543984043659264;862148;11;100005654.72689705;141362.56282613214;609678924;1.7455439841442304e+18
200.17.202.35;54113;1745543984135639337;1745543984143741440;862149;11;100013306.85420734;134878.43385381435;638989296;1.7455439842442941e+18
200.17.202.35;54113;1745543984235616333;1745543984243656960;862150;11;100003528.1687866;131169.2758891666;657059176;1.745543984344185e+18
200.17.202.35;54113;1745543984335618797;1745543984343491840;862151;11;99986663.35190794;134917.16517890996;638807353;1.7455439844440182e+18
200.17.202.35;54113;1745543984435657450;1745543984443639808;862152;11;100002793.81671715;137555.9134702251;626553779;1.7455439845441928e+18
200.17.202.35;54113;1745543984535611873;1745543984543457024;862153;11;99984236.03504543;142358.10379491735;605418842;1.7455439846440108e+18
200.17.202.35;54113;1745543984635643937;1745543984643657984;862154;11;100005908.43154089;149794.68991088262;575363376;1.7455439847442632e+18
200.17.202.35;54113;1745543984735620972;1745543984743552512;862155;11;99994770.3883868;145953.26407388353;590507378;1.745543984844131e+18
200.17.202.35;54113;1745543984835626655;1745543984843543040;862156;11;99994346.14954811;131782.17650517527;654007864;1.7455439849440645e+18
200.17.202.35;54113;1745543984935664018;1745543984943708928;862157;11;100011500.3345933;135758.14389984641;634854585;1.7455439850442634e+18
200.17.202.35;54113;1745543985035658982;1745543985043696128;862158;11;100009070.30113398;124612.36296919138;691639084;1.7455439851442035e+18
200.17.202.35;54113;1745543985135665506;1745543985143607040;862159;11;99999254.47102058;121966.95678566978;706641238;1.7455439852440942e+18
200.17.202.35;54113;1745543985235660649;1745543985243660800;862160;11;100004705.02391852;115220.81400504487;748015734;1.7455439853441265e+18
200.17.202.35;54113;1745543985335659797;1745543985347977984;862161;11;100435952.92152667;534946.6302126879;161113407;1.7455439854505536e+18
200.17.202.35;54113;1745543985435650611;1745543985443736832;862162;11;99968242.42937401;949162.459344086;90803406;1.7455439855475018e+18
200.17.202.35;54113;1745543985535620158;1745543985543640320;862163;11;99961766.9864366;860721.6563470783;100133747;1.7455439856470449e+18
200.17.202.35;54113;1745543985635614382;1745543985643567104;862164;11;99958268.68779296;778147.789356031;110759661;1.745543985746638e+18
200.17.202.35;54113;1745543985735625738;1745543985743508992;862165;11;99956630.61901367;701971.0791997236;122779254;1.7455439858462735e+18
200.17.202.35;54113;1745543985835630293;1745543985843485440;862166;11;99958612.3571123;633755.7093783844;135994966;1.7455439859459791e+18
200.17.202.35;54113;1745543985935657507;1745543985943694592;862167;11;99983666.32140107;595434.1027293156;144747649;1.74554398604606e+18
200.17.202.35;54113;1745543986035652071;1745543986043610880;862168;11;99976928.48926097;542628.5245964915;158833867;1.7455439861457582e+18
200.17.202.35;54113;1745543986135648735;1745543986143548672;862169;11;99973014.84033488;492279.3210629395;175079236;1.7455439862454907e+18
200.17.202.35;54113;1745543986235672279;1745543986243571200;862170;11;99977966.1563014;448002.7049231578;192382740;1.7455439863453412e+18
200.17.202.35;54113;1745543986335623828;1745543986343566080;862171;11;99979657.54067126;404893.81880070263;212865903;1.7455439864451653e+18
