sequence_number,time_taken_to_correct_ms
9186,0.001654
9200,0.004864
9209,0.007973
9212,0.00497
9226,0.049069
9236,0.305911
9277,0.055451
9296,0.043327
9316,0.010096
9320,0.054723
9345,0.002618
9348,0.021203
9351,0.00557
9360,0.00051
9364,0.173671
9367,0.005017
9381,0.002359
9403,0.20271
9413,0.257284
9449,0.017288
9464,0.056471
9468,0.053936
9489,0.036501
9501,0.019112
9522,0.021793
9535,0.049705
9551,0.009678
9557,0.067745
9564,0.006109
9581,0.128994
9610,0.038191
9612,0.00502
9625,0.136776
9647,0.00085
9660,0.005353
9696,0.003859
9700,0.052875
9708,0.005149
9725,0.051136
9738,0.000926
9778,0.003924
9796,0.011569
9800,0.01257
9815,0.047741
9834,0.000785
9838,0.001983
9843,0.006392
9845,0.006204
9852,0.013508
9871,0.055555
9899,0.014408
9901,0.707994
9942,0.006973
9953,0.010198
9962,0.010243
9964,0.013892
9966,0.03956
9976,0.078787
9979,0.050767
9982,0.050844
9986,0.830122
10016,0.013584
10042,0.02498
10047,0.030122
10052,0.057595
10074,0.014777
10091,0.000442
10102,0.004121
10105,0.000833
10108,0.053146
10116,0.002487
10129,0.003343
10139,0.002791
10147,0.011324
10156,0.019197
10162,0.024303
10170,3e-05
10196,0.019525
10200,0.006015
10235,0.007338
10244,0.001225
10249,0.014571
10264,0.010391
10268,0.014288
10273,0.004378
10280,0.001477
10289,0.000595
10302,0.000593
10308,0.005472
10316,0.018429
10322,0.008616
10339,0.007538
10342,0.11761
10358,0.009498
10379,0.010221
10390,0.052489
10398,0.012066
10426,0.004304
10434,0.016364
10439,0.009323
10443,0.00665
10465,0.008163
10474,0.08458
10495,0.00085
10510,0.016742
10517,0.004363
10528,0.009253
10530,0.070497
10542,0.865987
10564,0.003088
10580,0.146309
10582,0.055383
10592,0.067817
10595,0.016648
10643,0.039858
10648,0.02608
10676,0.004675
10682,0.060939
10686,0.002945
10737,0.002283
10747,0.004654
10750,0.050225
10769,0.004589
10795,0.029168
10799,0.001731
10801,0.012908
10806,0.018016
10808,0.000176
10830,0.003265
10845,0.00275
10864,0.000132
10871,0.014208
10874,0.051209
10891,0.027945
10902,0.037044
10910,0.018204
10932,0.193396
10938,0.014428
10952,0.000352
10963,0.009526
10980,0.000438
10999,0.000482
11003,0.006931
11012,0.010823
11017,0.057331
11019,0.032483
11037,0.018818
11047,0.005677
11054,0.011279
11055,0.089478
11069,0.027734
11082,0.119124
11109,0.197966
11124,0.070096
11128,0.163161
11138,0.235617
11164,0.549971
11183,0.01053
11188,0.14325
11223,0.003584
11230,0.001216
11234,0.012673
11252,0.005126
11256,0.014672
11273,0.027903
11276,0.076132
11293,0.111979
11298,0.0264
11309,0.007828
11344,0.098712
11347,0.006634
11364,0.109122
11382,0.045687
11385,0.047156
11406,0.137895
11424,0.064016
11435,0.025345
11441,0.016264
11460,0.015085
11472,0.004759
11482,0.004821
11483,0.031432
11502,0.000753
11504,0.000832
11509,0.008684
11519,0.056194
11552,0.017244
11562,0.010445
11567,0.000284
11574,0.000198
11576,0.00224
11594,0.004534
11597,0.003425
11599,0.002647
11608,0.002238
11619,0.00152
11638,0.00784
11642,0.010846
11649,0.053161
11660,0.038597
