sequence_number,time_taken_to_correct_ms
1131,0.054685
1133,0.028245
1136,0.014323
1137,0.004454
1138,0.004713
1141,0.023469
1143,0.042398
1148,0.087396
1151,0.001975
1153,0.041513
1154,0.007734
1155,0.003142
1157,0.030423
1159,0.029814
1162,0.010613
1163,0.020165
1167,0.025995
1170,0.022117
1171,0.001442
1172,0.169757
1174,0.011087
1177,0.019553
1178,0.00912
1180,0.002009
1181,0.013916
1183,0.004408
1184,0.034872
1185,0.003118
1187,0.017076
1189,0.020258
1192,0.047136
1194,0.011388
1196,0.200315
1197,0.105514
1198,0.053431
1200,0.001159
1202,0.021651
1204,0.028194
1205,0.013044
1207,0.04991
1209,0.020439
1210,0.000424
1211,0.549721
1213,0.007538
1216,0.076205
1219,0.002517
1223,0.008685
1226,0.015151
1227,0.001478
1228,0.044118
1230,0.014401
1233,0.004528
1235,0.027281
1236,0.017685
1239,0.114438
1241,0.023169
1243,0.02266
1245,0.014702
1246,0.00712
1248,0.008007
1249,0.010758
1250,0.010015
1251,0.003915
1254,0.018053
1256,0.00439
1257,0.01079
1259,0.001761
1260,0.041147
1262,0.010768
1264,0.018277
1265,0.01043
1266,0.121834
1269,0.004411
1270,0.036701
1272,0.028223
1274,0.035661
1276,0.056752
1279,0.041527
1281,0.02338
1282,0.006989
1283,0.016248
1287,0.004601
1288,0.023149
1289,0.015235
1291,0.012306
1293,0.022912
1297,0.022062
1299,0.007085
1301,0.020106
1303,0.011591
1305,0.004654
1307,0.002805
1308,0.020048
1310,0.055477
1312,0.026302
1315,0.040658
1317,0.002719
1318,0.029596
1320,0.028962
1321,0.040824
1323,0.001193
1324,0.10772
1328,0.000535
1330,0.033607
1332,0.014228
1333,0.019658
1335,0.007784
1339,0.027407
1342,0.012793
1345,0.028379
1347,0.009165
1349,0.006557
1350,0.040628
1353,0.008944
1354,0.007065
1357,0.022072
1359,0.002295
1361,0.112977
1365,0.0183
1367,0.033042
1368,0.005992
1371,0.009696
1376,0.006021
1378,0.010074
1379,0.005336
1380,0.108437
1383,0.023428
1385,0.001762
1386,0.003947
1388,0.00149
1389,0.030977
1391,0.019329
1394,0.012929
1396,0.065808
1398,0.024739
1400,0.001047
1404,0.025783
1405,0.013294
1408,0.021929
1410,0.011387
1412,0.023847
1414,0.024269
1417,0.004429
1419,0.032023
1420,0.00316
1421,0.01829
1424,0.004525
1425,0.014505
1426,0.004364
1429,0.004463
1431,0.000725
1432,0.032622
1434,0.088999
1437,0.002888
1438,0.000786
1440,0.028464
1441,0.005432
1443,0.007388
1444,0.003717
1445,0.00395
1446,0.028439
1447,0.017709
1450,0.005521
1452,0.003772
1453,0.030831
1455,0.039893
1459,0.016256
1461,0.005161
1463,0.051376
1465,0.032297
1467,0.020792
1468,0.002962
1470,0.020766
1471,0.019559
1473,0.005502
1475,0.013249
1477,0.011105
1480,0.011767
1481,0.001132
1483,0.021414
1484,0.002954
1486,0.012166
1489,0.006331
1490,0.072818
1492,0.040053
1494,0.012241
1496,0.016252
1497,0.00808
1498,1.122571
1502,0.088053
1504,0.027976
1505,0.011233
1507,0.009247
1509,0.045032
1511,0.035181
1513,0.01377
1515,0.039271
1516,0.084931
1523,0.005882
1525,0.015009
1526,0.000853
1528,0.025753
1529,0.007938
1533,0.061071
1534,0.00809
1535,0.186378
1537,0.013554
1539,0.02793
1542,0.05747
1545,0.026238
1546,0.024314
1549,0.014176
1553,0.068933
1555,0.020576
1557,1.39028
1559,0.101116
1562,0.009858
